2025-07-30 09:55:26,614      INFO: > ET_LOOK
2025-07-31 09:46:24,541      INFO:         --> Calculating `dry_air_density`.
2025-07-31 09:46:24,544      INFO:         --> Calculating `moist_air_density_daily`.
2025-07-31 09:46:24,545      INFO:         --> Calculating `moist_air_density`.
2025-07-31 09:46:24,547      INFO:         --> Calculating `air_density_daily`.
2025-07-31 09:46:24,548      INFO:         --> Calculating `air_density`.
2025-07-31 09:46:24,550      INFO:         --> Calculating `psychrometric_constant_daily`.
2025-07-31 09:46:24,551      INFO:         --> Calculating `psychrometric_constant`.
2025-07-31 09:46:24,555      INFO:         --> Calculating `slope_saturated_vapour_pressure_daily`.
2025-07-31 09:46:24,556      INFO:         --> Calculating `slope_saturated_vapour_pressure`.
2025-07-31 09:46:24,556      INFO:         --> Calculating `saturated_vapour_pressure`.
2025-07-31 09:46:24,564   WARNING:         --> Insufficient data found for `initial_daily_transpiration`, missing [`rn_24_canopy`, `r_canopy`, `ra_canopy_init`]
2025-07-31 09:46:24,566   WARNING:         --> Insufficient data found for `initial_sensible_heat_flux_canopy_daily`, missing [`rn_24_canopy`, `t_24_init`]
2025-07-31 09:46:24,567   WARNING:         --> Insufficient data found for `displacement_height`, missing [`lai`, `z_obst`, `c1`]
2025-07-31 09:46:24,569   WARNING:         --> Insufficient data found for `initial_friction_velocity_daily`, missing [`u_b_24`, `z0m`, `disp`, `z_b`]
2025-07-31 09:46:24,571   WARNING:         --> Insufficient data found for `transpiration`, missing [`rn_24_canopy`, `r_canopy`, `h_canopy_24_init`, `u_star_24_init`, `z0m`, `disp`, `u_b_24`, `z_obs`, `z_b`, `iter_h`]
2025-07-31 09:46:24,572   WARNING:         --> Insufficient data found for `transpiration_mm`, missing [`t_24`]
2025-07-31 09:46:24,574   WARNING:         --> Insufficient data found for `net_radiation_soil`, missing [`rn_24`, `sf_soil`]
2025-07-31 09:46:24,576   WARNING:         --> Insufficient data found for `soil_resistance`, missing [`r_soil_pow`, `r_soil_min`]
2025-07-31 09:46:24,577   WARNING:         --> Insufficient data found for `initial_soil_aerodynamic_resistance`, missing [`z_obs`]
2025-07-31 09:46:24,579   WARNING:         --> Insufficient data found for `initial_friction_velocity_soil_daily`, missing [`u_b_24`, `disp`, `z_b`]
2025-07-31 09:46:24,580      INFO:         --> Calculating `soil_thermal_conductivity`.
2025-07-31 09:46:24,583   WARNING:         --> Insufficient data found for `volumetric_heat_capacity`, missing [`porosity`]
2025-07-31 09:46:24,585   WARNING:         --> Insufficient data found for `damping_depth`, missing [`vhc`]
2025-07-31 09:46:24,586   WARNING:         --> Insufficient data found for `bare_soil_heat_flux`, missing [`dd`]
2025-07-31 09:46:24,588   WARNING:         --> Insufficient data found for `soil_heat_flux`, missing [`g0_bs`, `sf_soil`, `rn_24_soil`, `ra_24`, `l_net`, `rn_slope`, `rn_offset`]
2025-07-31 09:46:24,590   WARNING:         --> Insufficient data found for `initial_daily_evaporation`, missing [`rn_24_soil`, `g0_24`, `r_soil`, `ra_soil_init`]
2025-07-31 09:46:24,591   WARNING:         --> Insufficient data found for `initial_sensible_heat_flux_soil_daily`, missing [`rn_24_soil`, `e_24_init`, `g0_24`]
2025-07-31 09:46:24,593   WARNING:         --> Insufficient data found for `evaporation`, missing [`rn_24_soil`, `g0_24`, `r_soil`, `h_soil_24_init`, `u_star_24_soil_init`, `disp`, `u_b_24`, `z_b`, `z_obs`, `iter_h`]
2025-07-31 09:46:24,594   WARNING:         --> Insufficient data found for `evaporation_mm`, missing [`e_24`]
2025-07-31 09:46:24,596   WARNING:         --> Insufficient data found for `eti_actual_mm`, missing [`e_24_mm`, `t_24_mm`, `int_mm`]
2025-07-31 09:46:24,598   WARNING:         --> Insufficient data found for `net_radiation_grass`, missing [`ra_24`, `l_net`, `r0_grass`]
2025-07-31 09:46:24,599   WARNING:         --> Insufficient data found for `et_reference`, missing [`rn_24_grass`]
2025-07-31 09:46:24,601   WARNING:         --> Insufficient data found for `et_reference_mm`, missing [`et_ref_24`]
